"work_year","experience_level","employment_type","job_title","job_category","salary_in_usd","employee_residence","company_location","company_size"
"2023","SE","FT","Data Engineer","Data Engineer",160000,"CA","CA","M"
"2023","SE","FT","Data Engineer","Data Engineer",145000,"CA","CA","M"
"2023","MI","FT","Data Analyst","Data Analyst",154000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",143000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",78990,"GB","GB","M"
"2023","MI","FT","Data Scientist","Data Scientist",51039,"GB","GB","M"
"2023","EN","FT","Data Scientist","Data Scientist",190000,"US","US","M"
"2023","EN","FT","Data Scientist","Data Scientist",120000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",85066,"GB","GB","M"
"2023","MI","FT","Data Scientist","Data Scientist",109371,"GB","GB","M"
"2023","MI","FT","Data Scientist","Data Scientist",72914,"GB","GB","M"
"2023","SE","FT","Data Engineer","Data Engineer",111000,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",265000,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",235000,"US","US","M"
"2023","EN","FT","Data Scientist","Data Scientist",121093,"CH","CH","L"
"2023","MI","FT","Data Engineer","Data Engineer",60400,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",60093,"AT","DE","M"
"2023","MI","FT","Data Analyst","Data Analyst",83500,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",52500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",201036,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",134024,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",165000,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",62000,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",58000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",172000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",115000,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",125000,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",90000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",163800,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",126000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",139500,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",109400,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",145000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",120000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",205600,"US","US","L"
"2023","SE","FT","Data Engineer","Data Engineer",105700,"US","US","L"
"2023","SE","FT","Data Scientist","Data Scientist",239748,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",159832,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",186300,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",102500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",126000,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",149040,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",113900,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",153600,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",106800,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",172600,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",107900,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",180180,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",106020,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",376080,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",213120,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",206500,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",121600,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",260000,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",194500,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",115500,"US","US","M"
"2023","SE","FT","Cloud Database Engineer","Data Engineer",170000,"US","US","L"
"2023","SE","FT","Applied Machine Learning Scientist","ML Engineer",90000,"US","US","L"
"2023","EN","FT","Data Analyst","Data Analyst",95000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",275000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",115934,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",81666,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",120000,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",200000,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",175000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",206000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",130000,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",138000,"GB","GB","M"
"2023","SE","FT","Data Architect","Data Engineer",92000,"GB","GB","M"
"2023","SE","FT","Data Manager","Data Engineer",65000,"CO","CO","M"
"2023","SE","FT","Data Manager","Data Engineer",48000,"CO","CO","M"
"2023","SE","FT","Data Analyst","Data Analyst",110000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",130000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",87000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",160000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",112000,"US","US","M"
"2023","SE","FT","Data Science Manager","Data Scientist",299500,"US","US","M"
"2023","SE","FT","Data Science Manager","Data Scientist",245100,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",145000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",100000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",147100,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",115100,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",73900,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",168400,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",105200,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",100000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",85066,"GB","GB","M"
"2023","MI","FT","Data Engineer","Data Engineer",57723,"GB","GB","M"
"2023","MI","FT","Data Engineer","Data Engineer",95000,"US","US","M"
"2023","MI","FT","Financial Data Analyst","Data Analyst",130000,"US","US","L"
"2023","SE","FT","Data Scientist","Data Scientist",205000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",141288,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",94192,"US","US","M"
"2023","SE","FT","Data Infrastructure Engineer","Data Engineer",184000,"US","US","M"
"2023","SE","FT","Data Infrastructure Engineer","Data Engineer",143000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",55000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",275300,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",183500,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",65000,"US","US","M"
"2023","MI","FT","ML Engineer","ML Engineer",160000,"US","US","M"
"2023","MI","FT","ML Engineer","ML Engineer",147000,"US","US","M"
"2023","MI","FT","Software Data Engineer","Data Engineer",75020,"SG","SG","L"
"2023","MI","FT","Data Scientist","Data Scientist",17022,"IN","IN","L"
"2023","EN","FT","AI Programmer","AI Engineer",70000,"IN","AU","L"
"2023","EN","FT","AI Developer","AI Engineer",80000,"SE","SE","M"
"2023","MI","FT","Lead Data Analyst","Data Analyst",18238,"IN","IN","L"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",150000,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",210914,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",116704,"US","US","M"
"2023","EN","FT","Research Scientist","Research Scientist",150000,"US","US","M"
"2023","EN","FT","Research Scientist","Research Scientist",100000,"US","US","M"
"2023","EN","FT","Data Analyst","Data Analyst",60000,"US","US","M"
"2023","MI","FT","Analytics Engineer","Data Engineer",185700,"US","US","M"
"2023","MI","FT","Analytics Engineer","Data Engineer",165000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",169000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",110600,"US","US","M"
"2023","SE","FT","Data Operations Engineer","Data Engineer",193000,"US","US","M"
"2023","SE","FT","Data Operations Engineer","Data Engineer",136850,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",139500,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",109400,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",276000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",178500,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",59020,"ES","ES","M"
"2023","MI","FT","Data Scientist","Data Scientist",48289,"ES","ES","M"
"2023","MI","FT","Data Engineer","Data Engineer",75116,"SI","SI","M"
"2023","MI","FT","Data Engineer","Data Engineer",48289,"SI","SI","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",195652,"GB","GB","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",101228,"GB","GB","M"
"2023","SE","FT","Data Engineer","Data Engineer",136956,"GB","GB","M"
"2023","SE","FT","Data Engineer","Data Engineer",101228,"GB","GB","M"
"2023","SE","FT","ML Engineer","ML Engineer",260000,"CA","CA","M"
"2023","SE","FT","ML Engineer","ML Engineer",110000,"CA","CA","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",170000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",163800,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",126000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",128750,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",106250,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",167500,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",106500,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",188500,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",117000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",250000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",138000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",130000,"CA","CA","M"
"2023","MI","FT","Data Analyst","Data Analyst",100000,"CA","CA","M"
"2023","SE","FT","Deep Learning Researcher","Research Scientist",123405,"DE","DE","L"
"2023","SE","FT","BI Analyst","BI Analyst",160000,"US","US","M"
"2023","SE","FT","BI Analyst","BI Analyst",135000,"US","US","M"
"2023","MI","FT","Data Science Manager","Data Scientist",104500,"US","US","M"
"2023","MI","FT","Data Science Manager","Data Scientist",70000,"US","US","M"
"2023","MI","FT","Data Science Consultant","Data Scientist",90000,"US","US","M"
"2023","MI","FT","Data Science Consultant","Data Scientist",70000,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",185000,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",125000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",127000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",94000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",210550,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",153300,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",200000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",150000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",161500,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",119500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",148750,"US","US","M"
"2023","SE","FT","Data Analytics Specialist","Data Analyst",105000,"US","US","M"
"2023","SE","FT","Data Analytics Specialist","Data Analyst",85000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",215000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",146300,"US","US","M"
"2023","EN","FT","AI Developer","AI Engineer",214618,"DE","DE","L"
"2023","MI","FT","Data Engineer","Data Engineer",72000,"MX","MX","M"
"2023","MI","FT","Data Engineer","Data Engineer",60000,"MX","MX","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",153400,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",122700,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",260000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",175000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",123900,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",340000,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",150000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",250000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",64385,"FR","FR","M"
"2023","SE","FT","Data Analyst","Data Analyst",185900,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",121700,"US","US","M"
"2023","SE","FL","Software Data Engineer","Data Engineer",50000,"NG","AU","M"
"2023","EN","FT","Data Analyst","Data Analyst",100000,"UZ","US","L"
"2023","EX","FT","Data Engineer","Data Engineer",310000,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",239000,"US","US","M"
"2023","EN","FT","Data Analyst","Data Analyst",150000,"US","US","M"
"2023","EN","FT","Data Analyst","Data Analyst",100000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",149076,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",82365,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",97218,"GB","GB","M"
"2023","MI","FT","Data Analyst","Data Analyst",48609,"GB","GB","M"
"2023","SE","FT","Data Analyst","Data Analyst",85500,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",97750,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",201000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",122000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",116990,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",82920,"US","US","M"
"2023","MI","FT","Machine Learning Scientist","Research Scientist",200000,"US","US","S"
"2023","MI","FT","Machine Learning Scientist","Research Scientist",125000,"US","US","S"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",204500,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",142200,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",155000,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",140000,"US","US","M"
"2023","MI","FT","Machine Learning Infrastructure Engineer","ML Engineer",205920,"US","US","M"
"2023","MI","FT","Machine Learning Infrastructure Engineer","ML Engineer",171600,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",121500,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",78000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",154000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",116000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",136000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",78990,"GB","GB","M"
"2023","MI","FT","Data Analyst","Data Analyst",43809,"GB","GB","M"
"2023","SE","FT","Data Analyst","Data Analyst",180000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",170000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",154000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",116000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",200000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",127599,"GB","GB","M"
"2023","MI","FT","Data Engineer","Data Engineer",103294,"GB","GB","M"
"2023","SE","FT","Data Scientist","Data Scientist",156400,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",260000,"US","US","M"
"2023","EN","FT","Data Analyst","Data Analyst",30000,"IN","IN","M"
"2023","SE","FT","Head of Data","Data Scientist",75116,"PT","PT","L"
"2023","SE","FT","Data Analyst","Data Analyst",122000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",93800,"US","US","M"
"2023","SE","FT","Data Science Manager","Data Scientist",150000,"MX","MX","M"
"2023","SE","FT","Data Science Manager","Data Scientist",90000,"MX","MX","M"
"2023","EN","FT","Computer Vision Engineer","ML Engineer",220000,"US","US","M"
"2023","SE","FT","BI Data Analyst","BI Analyst",71897,"DE","DE","M"
"2023","EN","FT","AI Developer","AI Engineer",64385,"DE","DE","M"
"2023","SE","FT","Data Analyst","Data Analyst",15806,"IN","IN","S"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",200000,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",175000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",40000,"FR","FR","L"
"2023","SE","FT","Data Science Consultant","Data Scientist",29453,"TH","TH","M"
"2023","SE","FT","Data Scientist","Data Scientist",104000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",152380,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",121904,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",168400,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",105200,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",128280,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",106900,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",107309,"DE","DE","S"
"2023","SE","FT","Research Engineer","Research Scientist",85847,"DE","DE","S"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",275000,"DE","DE","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",174000,"DE","DE","M"
"2023","SE","FT","Data Analyst","Data Analyst",170500,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",85000,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",72946,"GB","GB","M"
"2023","SE","FT","Data Manager","Data Engineer",54365,"GB","GB","M"
"2023","EX","FT","Head of Data Science","Data Scientist",160288,"GB","GB","M"
"2023","EX","FT","Head of Data Science","Data Scientist",127467,"GB","GB","M"
"2023","SE","FT","Data Engineer","Data Engineer",80000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",65000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",124740,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",65488,"US","US","M"
"2023","SE","FT","Data Quality Analyst","Data Analyst",72200,"US","US","M"
"2023","SE","FT","Data Quality Analyst","Data Analyst",64980,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",179975,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",86466,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",90000,"US","US","M"
"2023","MI","FT","Insight Analyst","Data Analyst",51039,"GB","GB","M"
"2023","MI","FT","Insight Analyst","Data Analyst",42533,"GB","GB","M"
"2023","SE","FT","Data Science Manager","Data Scientist",175000,"US","US","M"
"2023","SE","FT","Data Science Manager","Data Scientist",120000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",230000,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",120000,"US","US","M"
"2023","SE","FT","Machine Learning Infrastructure Engineer","ML Engineer",205920,"US","US","M"
"2023","SE","FT","Machine Learning Infrastructure Engineer","ML Engineer",171600,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",265000,"US","US","M"
"2023","MI","FT","Applied Machine Learning Engineer","ML Engineer",130000,"US","US","M"
"2023","MI","FT","AI Scientist","AI Engineer",38631,"ES","ES","L"
"2023","SE","FT","Data Engineer","Data Engineer",167580,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",87980,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",202000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",135000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",104000,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",230000,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",148000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",269000,"CA","CA","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",158000,"CA","CA","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",197000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",106000,"US","US","M"
"2023","MI","FT","Deep Learning Engineer","ML Engineer",150000,"US","US","M"
"2023","MI","FT","Deep Learning Engineer","ML Engineer",100000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",290000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",210000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",192000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",172800,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",300240,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",200160,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",175000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",140000,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",169000,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",100000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",370000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",115447,"GB","GB","L"
"2023","SE","FT","Data Analyst","Data Analyst",110000,"US","US","S"
"2023","SE","FT","Data Analyst","Data Analyst",80000,"US","US","S"
"2023","EN","FT","Data Analyst","Data Analyst",55000,"US","US","M"
"2023","EN","FT","Data Analyst","Data Analyst",48000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",137500,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",323300,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",184700,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",186000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",153088,"US","US","M"
"2023","MI","FT","Data Infrastructure Engineer","Data Engineer",190000,"US","US","M"
"2023","MI","FT","Data Infrastructure Engineer","Data Engineer",160000,"US","US","M"
"2023","MI","FT","Data Infrastructure Engineer","Data Engineer",183310,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",240000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",180000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",144000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",66000,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",148500,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",126277,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",228000,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",120000,"US","US","M"
"2023","SE","FT","Machine Learning Software Engineer","ML Engineer",180000,"US","US","M"
"2023","SE","FT","Machine Learning Software Engineer","ML Engineer",90000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",126500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",78000,"US","US","M"
"2023","SE","FT","Machine Learning Software Engineer","ML Engineer",272000,"US","US","M"
"2023","SE","FT","Machine Learning Software Engineer","ML Engineer",170000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",80000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",60000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",259000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",139500,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",109371,"HR","HR","M"
"2023","MI","FT","Data Analyst","Data Analyst",72914,"HR","HR","M"
"2023","EN","PT","Data Analyst","Data Analyst",17779,"PL","IN","L"
"2023","EN","FT","Data Scientist","Data Scientist",19522,"BR","BR","L"
"2023","SE","FT","Data Science Lead","Data Scientist",247500,"US","US","M"
"2023","SE","FT","Data Science Lead","Data Scientist",172200,"US","US","M"
"2023","SE","FT","Machine Learning Infrastructure Engineer","ML Engineer",107309,"FR","FR","M"
"2023","SE","FT","Machine Learning Infrastructure Engineer","ML Engineer",75116,"FR","FR","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",288000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",140000,"US","US","M"
"2023","MI","FT","Data Science Lead","Data Scientist",72914,"GB","GB","M"
"2023","MI","FT","Data Science Lead","Data Scientist",60761,"GB","GB","M"
"2023","SE","FT","Data Scientist","Data Scientist",215050,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",198000,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",114000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",209300,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",182200,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",48609,"GB","GB","M"
"2023","EN","FT","Research Engineer","Research Scientist",120000,"GB","GB","M"
"2023","EN","FT","Research Engineer","Research Scientist",60000,"GB","GB","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",147100,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",90700,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",227000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",108000,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",160000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",55800,"ES","ES","M"
"2023","SE","FT","Data Analyst","Data Analyst",51508,"ES","ES","M"
"2023","EN","FT","Data Analyst","Data Analyst",60000,"US","US","L"
"2023","EN","FT","Data Analyst","Data Analyst",50000,"KW","US","L"
"2023","SE","FT","Data Engineer","Data Engineer",226700,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",133300,"US","US","M"
"2023","SE","FT","Big Data Architect","Big Data Engineer",151902,"GB","GB","L"
"2023","EN","FT","Data Scientist","Data Scientist",9727,"IN","IN","L"
"2023","SE","FT","Data Analyst","Data Analyst",52500,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",162500,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",165000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",124000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",63000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",253750,"ES","ES","M"
"2023","SE","FT","Research Scientist","Research Scientist",169200,"ES","ES","M"
"2023","MI","FT","Data Scientist","Data Scientist",170000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",120000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",213580,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",163625,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",12000,"VN","VN","L"
"2023","SE","FT","Data Engineer","Data Engineer",101943,"IE","IE","M"
"2023","MI","FT","Product Data Analyst","Data Analyst",16414,"IN","IN","L"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",220000,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",210000,"US","US","M"
"2023","SE","FT","Data Science Manager","Data Scientist",231250,"US","US","M"
"2023","SE","FT","Data Science Manager","Data Scientist",138750,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",284310,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",153090,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",125000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",105000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",109371,"GB","GB","M"
