work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Mid,Full-Time,Data Engineer,70000,United States Dollar,70000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,157000,United States Dollar,157000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,140700,United States Dollar,140700,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,109600,United States Dollar,109600,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,278000,United States Dollar,278000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,173000,United States Dollar,173000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,305000,United States Dollar,305000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,155000,United States Dollar,155000,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Analyst,120000,United States Dollar,120000,United Kingdom,-,United Kingdom,Medium
2023,Entry,Full-Time,Data Scientist,24000,United States Dollar,24000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,165400,United States Dollar,165400,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,127300,United States Dollar,127300,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,259000,United States Dollar,259000,United States,-,United States,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,138750,United States Dollar,138750,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,192000,United States Dollar,192000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,178000,United States Dollar,178000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,218000,United States Dollar,218000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,85000,United States Dollar,85000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Specialist,132000,United States Dollar,132000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Specialist,71500,United States Dollar,71500,United States,-,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,215050,United States Dollar,215050,United States,-,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,113100,United States Dollar,113100,United States,-,United States,Medium
2023,Mid,Full-Time,Data Scientist,130000,United States Dollar,130000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Scientist,85000,United States Dollar,85000,United States,-,United States,Medium
2023,Executive,Full-Time,Data Engineer,250000,United States Dollar,250000,United States,-,United States,Medium
2023,Executive,Full-Time,Data Engineer,200000,United States Dollar,200000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,123000,United States Dollar,123000,United States,-,United States,Medium
2023,Senior,Full-Time,Research Scientist,168400,United States Dollar,168400,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,136505,United States Dollar,136505,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,100895,United States Dollar,100895,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,275300,United States Dollar,275300,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,183500,United States Dollar,183500,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,168400,United States Dollar,168400,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,105200,United States Dollar,105200,United States,-,United States,Medium
2023,Mid,Full-Time,Data Architect,240000,United States Dollar,240000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Manager,130000,United States Dollar,130000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Manager,120000,United States Dollar,120000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Analyst,93000,United States Dollar,93000,United States,-,United States,Large
2023,Senior,Full-Time,Data Analyst,177000,United States Dollar,177000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,190000,United States Dollar,190000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,237400,United States Dollar,237400,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Machine Learning Engineer,132870,United States Dollar,132870,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Engineer,105000,United States Dollar,105000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,317070,United States Dollar,317070,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,170730,United States Dollar,170730,United States,-,United States,Medium
2023,Mid,Full-Time,Machine Learning Engineer,170000,United States Dollar,170000,United States,-,United States,Medium
2023,Mid,Full-Time,Machine Learning Engineer,125000,United States Dollar,125000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,158700,United States Dollar,158700,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,123906,United States Dollar,123906,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,166000,United States Dollar,166000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,128000,United States Dollar,128000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Engineer,75000,Euro,80976,Spain,-,Spain,Medium
2023,Mid,Full-Time,Data Engineer,62000,Euro,66940,Spain,-,Spain,Medium
2023,Executive,Full-Time,Data Engineer,333500,United States Dollar,333500,United States,-,United States,Medium
2023,Executive,Full-Time,Data Engineer,180500,United States Dollar,180500,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,242921,United States Dollar,242921,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,170045,United States Dollar,170045,United States,-,United States,Medium
2023,Mid,Full-Time,Data Engineer,62000,British Pound Sterling,76284,United Kingdom,-,United Kingdom,Medium
2023,Executive,Full-Time,Data Engineer,257400,United States Dollar,257400,United States,-,United States,Medium
2023,Executive,Full-Time,Data Engineer,210600,United States Dollar,210600,United States,-,United States,Medium
2023,Mid,Full-Time,Data Operations Specialist,65000,United States Dollar,65000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Operations Specialist,50000,United States Dollar,50000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,293000,United States Dollar,293000,United States,-,United States,Medium
2023,Executive,Full-Time,Director of Data Science,260000,United States Dollar,260000,United States,-,United States,Medium
2023,Executive,Full-Time,Director of Data Science,192000,United States Dollar,192000,United States,-,United States,Medium
2023,Mid,Full-Time,Machine Learning Scientist,170000,United States Dollar,170000,United States,-,United States,Medium
2023,Mid,Full-Time,Machine Learning Scientist,125000,United States Dollar,125000,United States,-,United States,Medium
2023,Entry,Full-Time,Business Intelligence Data Analyst,99000,United States Dollar,99000,United States,-,United States,Large
2023,Senior,Full-Time,Data Analyst,100000,United States Dollar,100000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,233000,United States Dollar,233000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,166000,United States Dollar,166000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,185100,United States Dollar,185100,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,127600,United States Dollar,127600,United States,-,United States,Medium
2023,Mid,Full-Time,Data Analyst,105000,United States Dollar,105000,United States,-,United States,Medium
2023,Executive,Full-Time,Data Analyst,160000,United States Dollar,160000,United States,-,United States,Medium
2023,Executive,Full-Time,Data Analyst,55000,United States Dollar,55000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,241000,United States Dollar,241000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,163000,United States Dollar,163000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Scientist,120000,United States Dollar,120000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,118000,United States Dollar,118000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,311000,United States Dollar,311000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,162540,United States Dollar,162540,United States,-,United States,Medium
2023,Mid,Full-Time,Insight Analyst,42000,British Pound Sterling,51676,United Kingdom,-,United Kingdom,Medium
2023,Mid,Full-Time,Insight Analyst,35000,British Pound Sterling,43064,United Kingdom,-,United Kingdom,Medium
2023,Executive,Full-Time,Data Scientist,258750,United States Dollar,258750,United States,-,United States,Medium
2023,Executive,Full-Time,Data Scientist,225000,United States Dollar,225000,United States,-,United States,Medium
2023,Executive,Full-Time,Data Scientist,145000,United States Dollar,145000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,190000,United States Dollar,190000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,165000,United States Dollar,165000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,153600,United States Dollar,153600,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,106800,United States Dollar,106800,United States,-,United States,Medium
2023,Senior,Full-Time,ETL Developer,182850,United States Dollar,182850,United States,-,United States,Medium
2023,Senior,Full-Time,ETL Developer,113000,United States Dollar,113000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Analyst,95000,United States Dollar,95000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Architect,85000,British Pound Sterling,104584,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Architect,75000,British Pound Sterling,92280,United Kingdom,-,United Kingdom,Medium
2023,Mid,Full-Time,Data Analyst,126000,United States Dollar,126000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Analyst,86400,United States Dollar,86400,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,232760,United States Dollar,232760,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,169280,United States Dollar,169280,United States,-,United States,Medium
2023,Mid,Full-Time,Data Engineer,162500,United States Dollar,162500,United States,-,United States,Medium
2023,Mid,Full-Time,Data Engineer,130000,United States Dollar,130000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,240350,United States Dollar,240350,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,174800,United States Dollar,174800,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,154000,United States Dollar,154000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,116000,United States Dollar,116000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,153600,United States Dollar,153600,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,107500,United States Dollar,107500,United States,-,United States,Medium
2023,Mid,Full-Time,Data Analyst,94100,United States Dollar,94100,United Kingdom,-,United Kingdom,Medium
2023,Mid,Full-Time,Data Analyst,72400,United States Dollar,72400,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,ML Engineer,178000,United States Dollar,178000,United States,-,United States,Medium
2023,Senior,Full-Time,ML Engineer,152000,United States Dollar,152000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,233200,United States Dollar,233200,United States,-,United States,Medium
2023,Senior,Full-Time,NLP Engineer,210000,United States Dollar,210000,United States,-,United States,Medium
2023,Senior,Full-Time,NLP Engineer,160000,United States Dollar,160000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,145000,United States Dollar,145000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,206000,United States Dollar,206000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,146100,United States Dollar,146100,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Engineer,112400,United States Dollar,112400,United Kingdom,-,United Kingdom,Medium
2023,Mid,Full-Time,Data Specialist,110000,United States Dollar,110000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Specialist,70000,United States Dollar,70000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,150120,United States Dollar,150120,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,120096,United States Dollar,120096,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,253000,United States Dollar,253000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,168000,United States Dollar,168000,United States,-,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,178600,United States Dollar,178600,United States,-,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,142880,United States Dollar,142880,United States,-,United States,Medium
2023,Senior,Full-Time,Data Science Manager,255000,United States Dollar,255000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Science Manager,169000,United States Dollar,169000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Scientist,155000,United States Dollar,155000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Scientist,100000,United States Dollar,100000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Engineer,151410,United States Dollar,151410,United States,-,United States,Medium
2023,Mid,Full-Time,Data Engineer,144200,United States Dollar,144200,United States,-,United States,Medium
2023,Entry,Full-Time,Data Scientist,151410,United States Dollar,151410,United States,-,United States,Medium
2023,Entry,Full-Time,Data Scientist,115360,United States Dollar,115360,United States,-,United States,Medium
2023,Mid,Full-Time,Analytics Engineer,193170,United States Dollar,193170,United States,-,United States,Medium
2023,Mid,Full-Time,Analytics Engineer,116480,United States Dollar,116480,United States,-,United States,Medium
2023,Executive,Full-Time,Director of Data Science,200000,British Pound Sterling,246080,United Kingdom,-,United Kingdom,Medium
2023,Executive,Full-Time,Director of Data Science,165000,British Pound Sterling,203016,United Kingdom,-,United Kingdom,Medium
2023,Executive,Full-Time,Head of Data,110000,British Pound Sterling,135344,United Kingdom,-,United Kingdom,Medium
2023,Executive,Full-Time,Head of Data,90000,British Pound Sterling,110736,United Kingdom,-,United Kingdom,Medium
2023,Executive,Full-Time,Head of Data,329500,United States Dollar,329500,United States,-,United States,Medium
2023,Executive,Full-Time,Head of Data,269600,United States Dollar,269600,United States,-,United States,Medium
2023,Senior,Full-Time,Data Architect,250500,United States Dollar,250500,United States,-,United States,Medium
2023,Senior,Full-Time,Data Architect,159500,United States Dollar,159500,United States,-,United States,Medium
2023,Entry,Full-Time,Data Analyst,115000,United States Dollar,115000,United States,-,United States,Medium
2023,Senior,Full-Time,Research Scientist,198800,United States Dollar,198800,United States,-,United States,Medium
2023,Senior,Full-Time,Research Scientist,105200,United States Dollar,105200,United States,-,United States,Medium
2023,Entry,Full-Time,Data Analyst,94035,United States Dollar,94035,United States,-,United States,Medium
2023,Entry,Full-Time,Data Analyst,57920,United States Dollar,57920,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,113600,United States Dollar,113600,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,60000,United States Dollar,60000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,256000,United States Dollar,256000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,116000,United States Dollar,116000,United States,-,United States,Medium
2023,Senior,Full-Time,Computer Vision Engineer,245000,United States Dollar,245000,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Computer Vision Engineer,210000,United States Dollar,210000,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Machine Learning Engineer,283200,United States Dollar,283200,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,188800,United States Dollar,188800,United States,-,United States,Medium
2023,Mid,Freelance,Business Data Analyst,36000,United States Dollar,36000,Ghana,-,Ghana,Small
2023,Mid,Full-Time,NLP Engineer,2700000,Indian Rupee,32834,India,-,India,Medium
2023,Senior,Full-Time,Research Scientist,205640,United States Dollar,205640,United States,-,United States,Medium
2023,Senior,Full-Time,Research Scientist,142600,United States Dollar,142600,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,193200,United States Dollar,193200,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,156400,United States Dollar,156400,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,196000,United States Dollar,196000,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,121000,United States Dollar,121000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,72000,United States Dollar,72000,Argentina,-,Argentina,Medium
2023,Senior,Full-Time,Data Engineer,48000,United States Dollar,48000,Argentina,-,Argentina,Medium
2023,Senior,Full-Time,Data Engineer,132300,United States Dollar,132300,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,244000,United States Dollar,244000,Canada,-,Canada,Medium
2023,Senior,Full-Time,Data Scientist,197000,United States Dollar,197000,Canada,-,Canada,Medium
2023,Senior,Full-Time,Data Science Manager,328000,United States Dollar,328000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Science Manager,211000,United States Dollar,211000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,237000,United States Dollar,237000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,201450,United States Dollar,201450,United States,-,United States,Medium
2023,Senior,Full-Time,ML Engineer,229000,United States Dollar,229000,United States,-,United States,Medium
2023,Senior,Full-Time,ML Engineer,206000,United States Dollar,206000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,231000,United States Dollar,231000,United States,-,United States,Medium
2023,Senior,Full-Time,ML Engineer,183750,United States Dollar,183750,United States,-,United States,Medium
2023,Senior,Full-Time,ML Engineer,165400,United States Dollar,165400,United States,-,United States,Medium
2023,Mid,Full-Time,Data Engineer,175000,United States Dollar,175000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Engineer,125000,United States Dollar,125000,United States,-,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,152900,United States Dollar,152900,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Analytics Engineer,117700,United States Dollar,117700,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Scientist,285800,United States Dollar,285800,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,154600,United States Dollar,154600,United States,-,United States,Medium
2023,Senior,Full-Time,Data Operations Engineer,289120,United States Dollar,289120,United States,-,United States,Medium
2023,Senior,Full-Time,Data Operations Engineer,192400,United States Dollar,192400,United States,-,United States,Medium
2023,Mid,Full-Time,Staff Data Analyst,179998,United States Dollar,179998,Saudi Arabia,-,Saudi Arabia,Small
2023,Entry,Full-Time,Applied Machine Learning Scientist,4000000,Indian Rupee,48644,India,-,Germany,Large
2023,Mid,Full-Time,Data Scientist,35000,United States Dollar,35000,India,-,India,Large
2023,Senior,Full-Time,Data Engineer,230000,United States Dollar,230000,United States,-,United States,Medium
2023,Mid,Full-Time,AWS Data Architect,258000,United States Dollar,258000,United States,-,United States,Large
2023,Senior,Full-Time,Data Scientist,196000,United States Dollar,196000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,121000,United States Dollar,121000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,219000,United States Dollar,219000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,141000,United States Dollar,141000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,206000,United States Dollar,206000,United States,-,United States,Medium
2023,Mid,Full-Time,ML Engineer,300000,United States Dollar,300000,Australia,-,Australia,Medium
2023,Mid,Full-Time,ML Engineer,260000,United States Dollar,260000,Australia,-,Australia,Medium
2023,Senior,Full-Time,Data Analyst,147000,United States Dollar,147000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Manager,110000,United States Dollar,110000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Manager,70000,United States Dollar,70000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,284310,United States Dollar,284310,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,153090,United States Dollar,153090,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,261500,United States Dollar,261500,United States,-,United States,Large
2023,Senior,Full-Time,Machine Learning Engineer,134500,United States Dollar,134500,United States,-,United States,Large
2023,Entry,Contract,Product Data Analyst,83200,United States Dollar,83200,United States,-,United States,Small
2023,Senior,Full-Time,Data Engineer,204500,United States Dollar,204500,Germany,-,Germany,Medium
2023,Senior,Full-Time,Data Engineer,142200,United States Dollar,142200,Germany,-,Germany,Medium
2023,Senior,Full-Time,Data Analyst,145000,United States Dollar,145000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,106000,United States Dollar,106000,United States,-,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,275300,United States Dollar,275300,United States,-,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,183500,United States Dollar,183500,United States,-,United States,Medium
2023,Mid,Full-Time,Data Engineer,120000,British Pound Sterling,147648,United Kingdom,-,United Kingdom,Medium
2023,Mid,Full-Time,Data Engineer,100000,British Pound Sterling,123040,United Kingdom,-,United Kingdom,Medium
2023,Mid,Full-Time,Data Scientist,140000,United States Dollar,140000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Scientist,115000,United States Dollar,115000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,136600,United States Dollar,136600,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,109280,United States Dollar,109280,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,84000,United States Dollar,84000,Colombia,-,Colombia,Medium
2023,Senior,Full-Time,Data Analyst,60000,United States Dollar,60000,Colombia,-,Colombia,Medium
2023,Mid,Full-Time,Analytics Engineer,60000,British Pound Sterling,73824,United Kingdom,-,United Kingdom,Medium
2023,Mid,Full-Time,Analytics Engineer,50000,British Pound Sterling,61520,United Kingdom,-,United Kingdom,Medium
2023,Mid,Full-Time,BI Data Analyst,70000,United States Dollar,70000,Egypt,-,United States,Medium
2021,Senior,Freelance,Machine Learning Developer,60000,United States Dollar,60000,Nigeria,-,Nigeria,Medium
2023,Senior,Full-Time,Research Engineer,281000,United States Dollar,281000,United States,-,United States,Medium
2023,Senior,Full-Time,Research Engineer,196000,United States Dollar,196000,United States,-,United States,Medium
2023,Entry,Full-Time,Data Integration Specialist,69500,United States Dollar,69500,United States,-,United States,Medium
2023,Entry,Full-Time,Data Integration Specialist,46400,United States Dollar,46400,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,281000,United States Dollar,281000,Canada,-,Canada,Medium
2023,Senior,Full-Time,Data Scientist,181000,United States Dollar,181000,Canada,-,Canada,Medium
2023,Senior,Full-Time,Data Architect,285000,United States Dollar,285000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Architect,210000,United States Dollar,210000,United States,-,United States,Medium
2023,Entry,Full-Time,Data Analyst,69525,United States Dollar,69525,United States,-,United States,Medium
2023,Entry,Full-Time,Data Analyst,61800,United States Dollar,61800,United States,-,United States,Medium
2023,Senior,Full-Time,BI Developer,160000,United States Dollar,160000,United States,-,Japan,Large
2023,Entry,Full-Time,Data Scientist,40000,United States Dollar,40000,Uzbekistan,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,125000,United States Dollar,125000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Visualization Analyst,130000,United States Dollar,130000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Visualization Analyst,110000,United States Dollar,110000,United States,-,United States,Medium
2023,Senior,Full-Time,Research Engineer,225000,United States Dollar,225000,France,-,France,Medium
2023,Senior,Full-Time,Research Engineer,168000,United States Dollar,168000,France,-,France,Medium
2023,Entry,Full-Time,Data Scientist,130001,United States Dollar,130001,United States,-,United States,Medium
2023,Entry,Full-Time,Data Scientist,71907,United States Dollar,71907,United States,-,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,144000,United States Dollar,144000,Canada,-,Canada,Medium
2023,Senior,Full-Time,Analytics Engineer,80000,United States Dollar,80000,Canada,-,Canada,Medium
2023,Senior,Full-Time,Data Architect,205000,United States Dollar,205000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Architect,150000,United States Dollar,150000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,189400,United States Dollar,189400,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Analyst,131685,United States Dollar,131685,United Kingdom,-,United Kingdom,Medium
2023,Executive,Full-Time,Head of Data,204500,United States Dollar,204500,United States,-,United States,Medium
2023,Executive,Full-Time,Head of Data,142200,United States Dollar,142200,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,172000,United States Dollar,172000,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Analyst,90000,United States Dollar,90000,United States,-,United States,Medium
2023,Entry,Full-Time,BI Data Analyst,60000,United States Dollar,60000,Argentina,-,United States,Medium
2023,Entry,Full-Time,Data Scientist,105000,Canadian Dollar,77791,Canada,-,Canada,Large
2022,Mid,Full-Time,Data Scientist,45000,British Pound Sterling,55410,France,-,United Kingdom,Medium
2023,Senior,Full-Time,Product Data Analyst,57000,United States Dollar,57000,Georgia,-,Russian Federation,Large
2023,Mid,Full-Time,Autonomous Vehicle Technician,120000,United States Dollar,120000,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Modeler,168400,United States Dollar,168400,United States,-,United States,Medium
2023,Senior,Full-Time,Data Modeler,90700,United States Dollar,90700,United States,-,United States,Medium
2023,Senior,Full-Time,Research Engineer,240000,United States Dollar,240000,United States,-,United States,Medium
2023,Senior,Full-Time,Research Engineer,157250,United States Dollar,157250,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,277500,United States Dollar,277500,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,236500,United States Dollar,236500,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,172800,United States Dollar,172800,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Scientist,110000,United States Dollar,110000,United Kingdom,-,United Kingdom,Medium
2022,Entry,Full-Time,Research Engineer,5500000,Japanese Yen,41809,Japan,-,Japan,Large
2020,Mid,Contract,Sales Data Analyst,60000,United States Dollar,60000,Nigeria,-,Nigeria,Medium
2023,Entry,Full-Time,Cloud Data Engineer,100000,United States Dollar,100000,Germany,-,United States,Large
2023,Senior,Contract,Finance Data Analyst,300000,Euro,323905,France,-,United States,Medium
2023,Entry,Full-Time,Research Scientist,150000,United States Dollar,150000,United States,-,United States,Medium
2023,Entry,Full-Time,Research Scientist,100000,United States Dollar,100000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,62000,United States Dollar,62000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,55000,United States Dollar,55000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Analytics Manager,155000,United States Dollar,155000,United States,-,United States,Medium
2023,Mid,Full-Time,Data Analytics Manager,140000,United States Dollar,140000,United States,-,United States,Medium
2023,Mid,Full-Time,Applied Scientist,36000,United States Dollar,36000,Nigeria,-,Nigeria,Medium
2023,Senior,Full-Time,Machine Learning Engineer,297300,United States Dollar,297300,United States,-,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,198200,United States Dollar,198200,United States,-,United States,Medium
2023,Senior,Full-Time,Data Operations Analyst,144000,United States Dollar,144000,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Operations Analyst,77000,United States Dollar,77000,United Kingdom,-,United Kingdom,Medium
2023,Mid,Full-Time,Data Specialist,87500,United States Dollar,87500,United States,-,United States,Medium
2023,Mid,Full-Time,Data Specialist,62500,United States Dollar,62500,United States,-,United States,Medium
2023,Mid,Full-Time,Data Modeler,90000,British Pound Sterling,110736,United Kingdom,-,United Kingdom,Medium
2023,Mid,Full-Time,Data Modeler,45000,British Pound Sterling,55368,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Engineer,265000,United States Dollar,265000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Engineer,217000,United States Dollar,217000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Scientist,177300,United States Dollar,177300,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Scientist,136300,United States Dollar,136300,United Kingdom,-,United Kingdom,Medium
2023,Senior,Full-Time,Data Analyst,83000,United States Dollar,83000,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,208450,United States Dollar,208450,United States,-,United States,Medium
2023,Senior,Full-Time,Data Analyst,170550,United States Dollar,170550,United States,-,United States,Medium
