"work_year","experience_level","employment_type","job_title","job_category","salary_in_usd","employee_residence","company_location","remote_ratio","company_size"
"2023","SE","FT","Data Architect","Data Engineer",149040,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",113900,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",153600,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",106800,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",172600,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",107900,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",180180,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",106020,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",376080,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",213120,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",206500,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",121600,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",260000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",225000,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",194500,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",115500,"US","US",100,"M"
"2023","SE","FT","Cloud Database Engineer","Data Engineer",170000,"US","US",100,"L"
"2023","SE","FT","Applied Machine Learning Scientist","ML Engineer",90000,"US","US",100,"L"
"2023","EN","FT","Data Analyst","Data Analyst",95000,"US","US",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",70000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",275000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",115934,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",81666,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",120000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",150000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",120000,"US","US",100,"M"
"2023","SE","FT","Research Engineer","Research Scientist",200000,"US","US",100,"M"
"2023","SE","FT","Research Engineer","Research Scientist",175000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",206000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",130000,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",138000,"GB","GB",50,"M"
"2023","SE","FT","Data Architect","Data Engineer",92000,"GB","GB",100,"M"
"2023","SE","FT","Data Manager","Data Engineer",65000,"CO","CO",100,"M"
"2023","SE","FT","Data Manager","Data Engineer",48000,"CO","CO",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",110000,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",130000,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",87000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",160000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",112000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",130000,"US","US",100,"M"
"2023","SE","FT","Data Science Manager","Data Scientist",299500,"US","US",100,"M"
"2023","SE","FT","Data Science Manager","Data Scientist",245100,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",145000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",100000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",147100,"US","US",100,"M"
"2023","EN","FT","Data Engineer","Data Engineer",115100,"US","US",100,"M"
"2023","EN","FT","Data Engineer","Data Engineer",73900,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",168400,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",105200,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",210000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",145000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",100000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",100000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",85000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",85066,"GB","GB",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",57723,"GB","GB",100,"M"
"2023","EX","FT","Data Scientist","Data Scientist",200000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",140000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",95000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",185000,"US","US",50,"M"
"2023","SE","FT","Data Analyst","Data Analyst",120250,"US","US",100,"M"
"2023","MI","FT","Financial Data Analyst","Data Analyst",130000,"US","US",100,"L"
"2023","SE","FT","Data Scientist","Data Scientist",205000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",297300,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",198200,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",141288,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",94192,"US","US",100,"M"
"2023","SE","FT","Data Infrastructure Engineer","Data Engineer",184000,"US","US",100,"M"
"2023","SE","FT","Data Infrastructure Engineer","Data Engineer",143000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",55000,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",275300,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",183500,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",75000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",65000,"US","US",100,"M"
"2023","MI","FT","ML Engineer","ML Engineer",160000,"US","US",100,"M"
"2023","MI","FT","ML Engineer","ML Engineer",147000,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",113900,"US","US",100,"M"
"2023","MI","FT","Software Data Engineer","Data Engineer",75020,"SG","SG",100,"L"
"2023","SE","FT","Data Analyst","Data Analyst",106020,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",17022,"IN","IN",100,"L"
"2023","EN","FT","AI Programmer","AI Engineer",70000,"IN","AU",100,"L"
"2023","EN","FT","AI Developer","AI Engineer",80000,"SE","SE",100,"M"
"2023","MI","FT","Lead Data Analyst","Data Analyst",18238,"IN","IN",100,"L"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",150000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",139500,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",109400,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",105000,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",210914,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",116704,"US","US",50,"M"
"2023","EN","FT","Research Scientist","Research Scientist",150000,"US","US",100,"M"
"2023","EN","FT","Research Scientist","Research Scientist",100000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",146000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",75000,"US","US",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",60000,"US","US",100,"M"
"2023","MI","FT","Analytics Engineer","Data Engineer",185700,"US","US",100,"M"
"2023","MI","FT","Analytics Engineer","Data Engineer",165000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",130000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",169000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",110600,"US","US",100,"M"
"2023","SE","FT","Data Operations Engineer","Data Engineer",193000,"US","US",100,"M"
"2023","SE","FT","Data Operations Engineer","Data Engineer",136850,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",139500,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",109400,"US","US",50,"M"
"2023","SE","FT","Data Engineer","Data Engineer",276000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",178500,"US","US",50,"M"
"2023","MI","FT","Data Scientist","Data Scientist",59020,"ES","ES",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",48289,"ES","ES",50,"M"
"2023","MI","FT","Data Engineer","Data Engineer",75116,"SI","SI",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",48289,"SI","SI",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",195652,"GB","GB",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",101228,"GB","GB",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",136956,"GB","GB",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",101228,"GB","GB",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",163800,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",126000,"US","US",100,"M"
"2023","SE","FT","ML Engineer","ML Engineer",260000,"CA","CA",100,"M"
"2023","SE","FT","ML Engineer","ML Engineer",110000,"CA","CA",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",170000,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",130000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",239748,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",159832,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",163800,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",126000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",128750,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",106250,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",252000,"US","US",100,"M"
"2023","SE","FT","Data Science Manager","Data Scientist",245100,"US","US",100,"M"
"2023","MI","FT","Data Analytics Manager","Data Analyst",155000,"US","US",100,"M"
"2023","MI","FT","Data Analytics Manager","Data Analyst",140000,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",167500,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",106500,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",188500,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",117000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",250000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",138000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",130000,"CA","CA",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",100000,"CA","CA",100,"M"
"2023","SE","FT","Deep Learning Researcher","Research Scientist",123405,"DE","DE",100,"L"
"2023","SE","FT","BI Analyst","BI Analyst",160000,"US","US",100,"M"
"2023","SE","FT","BI Analyst","BI Analyst",135000,"US","US",50,"M"
"2023","MI","FT","Data Science Manager","Data Scientist",104500,"US","US",50,"M"
"2023","MI","FT","Data Science Manager","Data Scientist",70000,"US","US",100,"M"
"2023","MI","FT","Data Science Consultant","Data Scientist",90000,"US","US",100,"M"
"2023","MI","FT","Data Science Consultant","Data Scientist",70000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",153600,"US","US",100,"M"
"2023","EN","FT","Data Engineer","Data Engineer",125000,"US","US",100,"M"
"2023","MI","FT","Research Scientist","Research Scientist",185000,"US","US",100,"M"
"2023","MI","FT","Research Scientist","Research Scientist",125000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",127000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",94000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",210550,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",153300,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",200000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",150000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",161500,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",119500,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",148750,"US","US",100,"M"
"2023","SE","FT","Data Analytics Specialist","Data Analyst",105000,"US","US",100,"M"
"2023","SE","FT","Data Analytics Specialist","Data Analyst",85000,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",215000,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",146300,"US","US",100,"M"
"2023","EN","FT","AI Developer","AI Engineer",214618,"DE","DE",100,"L"
"2023","MI","FT","Data Engineer","Data Engineer",72000,"MX","MX",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",60000,"MX","MX",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",153400,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",122700,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",260000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",175000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",186300,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",123900,"US","US",100,"M"
"2023","MI","FT","Research Scientist","Research Scientist",340000,"US","US",100,"M"
"2023","MI","FT","Research Scientist","Research Scientist",150000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",153400,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",122700,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",250000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",175000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",64385,"FR","FR",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",185900,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",121700,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",106800,"US","US",100,"M"
"2023","SE","FL","Software Data Engineer","Data Engineer",50000,"NG","AU",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",100000,"UZ","US",100,"L"
"2023","EX","FT","Data Engineer","Data Engineer",310000,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",239000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",125000,"US","US",50,"M"
"2023","SE","FT","Data Analyst","Data Analyst",110000,"US","US",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",150000,"US","US",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",100000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",149076,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",82365,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",146000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",75000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",139500,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",109400,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",139500,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",149600,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",102000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",97218,"GB","GB",50,"M"
"2023","MI","FT","Data Analyst","Data Analyst",48609,"GB","GB",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",252000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",85500,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",185900,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",121700,"US","US",100,"M"
"2023","EN","FT","Research Scientist","Research Scientist",150000,"US","US",100,"M"
"2023","EN","FT","Research Scientist","Research Scientist",100000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",125000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",150000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",97750,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",201000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",122000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",75000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",116990,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",82920,"US","US",100,"M"
"2023","MI","FT","Machine Learning Scientist","Research Scientist",200000,"US","US",100,"S"
"2023","MI","FT","Machine Learning Scientist","Research Scientist",125000,"US","US",100,"S"
"2023","SE","FT","Data Scientist","Data Scientist",201000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",122000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",204500,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",142200,"US","US",100,"M"
"2023","SE","FT","Data Manager","Data Engineer",155000,"US","US",100,"M"
"2023","SE","FT","Data Manager","Data Engineer",140000,"US","US",100,"M"
"2023","MI","FT","Machine Learning Infrastructure Engineer","ML Engineer",205920,"US","US",100,"M"
"2023","MI","FT","Machine Learning Infrastructure Engineer","ML Engineer",171600,"US","US",0,"M"
"2023","SE","FT","Data Engineer","Data Engineer",121500,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",78000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",154000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",116000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",190000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",136000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",78990,"GB","GB",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",43809,"GB","GB",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",180000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",275300,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",170000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",154000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",116000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",200000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",120000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",127599,"GB","GB",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",103294,"GB","GB",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",106800,"US","US",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",75000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",225000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",156400,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",150000,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",120000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",163800,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",126000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",204500,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",95000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",85500,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",167500,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",106500,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",126000,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",250000,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",200000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",260000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",186000,"US","US",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",30000,"IN","IN",100,"M"
"2023","MI","FT","Research Scientist","Research Scientist",185000,"US","US",100,"M"
"2023","MI","FT","Research Scientist","Research Scientist",125000,"US","US",100,"M"
"2023","SE","FT","Head of Data","Data Scientist",75116,"PT","PT",100,"L"
"2023","SE","FT","Data Analyst","Data Analyst",175000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",122000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",93800,"US","US",100,"M"
"2023","SE","FT","Data Science Manager","Data Scientist",150000,"MX","MX",100,"M"
"2023","SE","FT","Data Science Manager","Data Scientist",90000,"MX","MX",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",165000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",112000,"US","US",100,"M"
"2023","EN","FT","Computer Vision Engineer","ML Engineer",220000,"US","US",100,"M"
"2023","SE","FT","BI Data Analyst","BI Analyst",71897,"DE","DE",100,"M"
"2023","EN","FT","AI Developer","AI Engineer",64385,"DE","DE",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",142200,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",15806,"IN","IN",100,"S"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",200000,"US","US",100,"M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",175000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",185900,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",129300,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",185900,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",121700,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",40000,"FR","FR",100,"L"
"2023","SE","FT","Data Science Consultant","Data Scientist",29453,"TH","TH",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",180180,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",104000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",110000,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",310000,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",239000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",152380,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",121904,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",185900,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",129300,"US","US",50,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",172200,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",168400,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",105200,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",128280,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",106900,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",100000,"US","US",100,"M"
"2023","SE","FT","Research Engineer","Research Scientist",107309,"DE","DE",100,"S"
"2023","SE","FT","Research Engineer","Research Scientist",85847,"DE","DE",100,"S"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",275000,"DE","DE",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",174000,"DE","DE",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",109400,"US","US",50,"M"
"2023","SE","FT","Data Analyst","Data Analyst",170500,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",85000,"US","US",100,"M"
"2023","SE","FT","Data Manager","Data Engineer",72946,"GB","GB",100,"M"
"2023","SE","FT","Data Manager","Data Engineer",54365,"GB","GB",100,"M"
"2023","EX","FT","Head of Data Science","Data Scientist",160288,"GB","GB",100,"M"
"2023","EX","FT","Head of Data Science","Data Scientist",127467,"GB","GB",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",80000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",65000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",124740,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",65488,"US","US",100,"M"
"2023","SE","FT","Data Quality Analyst","Data Analyst",72200,"US","US",100,"M"
"2023","SE","FT","Data Quality Analyst","Data Analyst",64980,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",153600,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",179975,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",86466,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",120000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",90000,"US","US",100,"M"
"2023","MI","FT","Insight Analyst","Data Analyst",51039,"GB","GB",100,"M"
"2023","MI","FT","Insight Analyst","Data Analyst",42533,"GB","GB",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",149076,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",169000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",110600,"US","US",100,"M"
"2023","SE","FT","Data Science Manager","Data Scientist",175000,"US","US",100,"M"
"2023","SE","FT","Data Science Manager","Data Scientist",120000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",230000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",180000,"US","US",100,"M"
"2023","SE","FT","Data Manager","Data Engineer",140000,"US","US",100,"M"
"2023","SE","FT","Data Manager","Data Engineer",120000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Infrastructure Engineer","ML Engineer",205920,"US","US",100,"M"
"2023","SE","FT","Machine Learning Infrastructure Engineer","ML Engineer",171600,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",165000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",265000,"US","US",100,"M"
"2023","MI","FT","Applied Machine Learning Engineer","ML Engineer",130000,"US","US",100,"M"
"2023","MI","FT","AI Scientist","AI Engineer",38631,"ES","ES",100,"L"
"2023","SE","FT","Data Analyst","Data Analyst",95000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",167580,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",87980,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",202000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",135000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",163800,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",163800,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",126000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",104000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",65000,"US","US",100,"M"
"2023","SE","FT","Research Engineer","Research Scientist",230000,"US","US",100,"M"
"2023","SE","FT","Research Engineer","Research Scientist",148000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",269000,"CA","CA",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",158000,"CA","CA",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",197000,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",106000,"US","US",100,"M"
"2023","MI","FT","Deep Learning Engineer","ML Engineer",150000,"US","US",100,"M"
"2023","MI","FT","Deep Learning Engineer","ML Engineer",100000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",290000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",210000,"US","US",100,"M"
